variant,date,param,kind,unit,value_conc,below_lod,raw,pumped_volume_l,lab_no,source_file,treatment,treatment_group,treatment_group_label,soil,sensor,phase,experiment_start_date,days
000.C,2025-02-19,O2_mg_per_l,direct,mg/l,11.0,False,11,31.5,AP2507737,CDIFUE21_AB2501967.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,1011
000.C,2025-02-19,SO4,ion,umol/l,35.394545075994166,False,3.4,31.5,AP2507737,CDIFUE21_AB2501967.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,1011
000.C,2025-02-19,Si,ion,umol/l,163.78266752118492,False,4.6,31.5,AP2507737,CDIFUE21_AB2501967.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,1011
000.C,2025-02-19,pH_field,direct,pH,7.7,False,7.7,31.5,AP2507737,CDIFUE21_AB2501967.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,1011
000.C,2025-02-19,pH_lab,direct,pH,7.7,False,7.7,31.5,AP2507737,CDIFUE21_AB2501967.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,1011
000.C,2025-02-19,sum_anions_meq_per_l,direct,meq/l,3.01,False,3.01,31.5,AP2507737,CDIFUE21_AB2501967.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,1011
000.C,2025-02-19,sum_cations_meq_per_l,direct,meq/l,3.16,False,3.16,31.5,AP2507737,CDIFUE21_AB2501967.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,1011
000.C,2025-02-19,temp_air_degC,direct,degC,2.0,False,2,31.5,AP2507737,CDIFUE21_AB2501967.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,1011
000.C,2025-02-19,temp_pH_lab_degC,direct,degC,17.0,False,17,31.5,AP2507737,CDIFUE21_AB2501967.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,1011
000.C,2025-02-19,temp_water_field_degC,direct,degC,2.6,False,2.6,31.5,AP2507737,CDIFUE21_AB2501967.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,1011
000.D,2022-06-20,Al,ion,umol/l,0.0,True,"<0,02",,AP2232185,CDIFUE21_AB2207723.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,36
000.D,2022-06-20,Ca,ion,umol/l,1846.399520934178,False,74,,AP2232185,CDIFUE21_AB2207723.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,36
000.D,2022-06-20,Cl,ion,umol/l,1128.2543085211405,False,40,,AP2232185,CDIFUE21_AB2207723.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,36
000.D,2022-06-20,DOC,ion,umol/l,691.0332195487471,False,8.3,,AP2232185,CDIFUE21_AB2207723.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,36
000.D,2022-06-20,EC_field_uS_per_cm_25degC,direct,uS/cm,540.0,False,540,,AP2232185,CDIFUE21_AB2207723.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,36
000.D,2022-06-20,EC_lab_uS_per_cm_25degC,direct,uS/cm,563.0,False,563,,AP2232185,CDIFUE21_AB2207723.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,36
000.D,2022-06-20,Fe,ion,umol/l,0.0,True,"<0,005",,AP2232185,CDIFUE21_AB2207723.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,36
000.D,2022-06-20,HCO3,ion,umol/l,1704.4430240752577,False,104,,AP2232185,CDIFUE21_AB2207723.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,36
000.D,2022-06-20,HCO3_hardness_dH,direct,dH,4.8,False,4.8,,AP2232185,CDIFUE21_AB2207723.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,36
000.D,2022-06-20,K,ion,umol/l,383.6513376643307,False,15,,AP2232185,CDIFUE21_AB2207723.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,36
000.D,2022-06-20,Kb8.2_mmol_per_l,direct,mmol/l,0.18,False,0.18,,AP2232185,CDIFUE21_AB2207723.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,36
000.D,2022-06-20,Ks4.3_mmol_per_l,direct,mmol/l,1.7,False,1.7,,AP2232185,CDIFUE21_AB2207723.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,36
000.D,2022-06-20,Mg,ion,umol/l,493.7255708701913,False,12,,AP2232185,CDIFUE21_AB2207723.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,36
000.D,2022-06-20,NO2,ion,umol/l,0.0,True,"<0,05",,AP2232185,CDIFUE21_AB2207723.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,36
000.D,2022-06-20,NO3,ion,umol/l,1499.9032320495453,False,93,,AP2232185,CDIFUE21_AB2207723.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,36
000.D,2022-06-20,Na,ion,umol/l,230.5350152240105,False,5.3,,AP2232185,CDIFUE21_AB2207723.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,36
000.D,2022-06-20,O2_mg_per_l,direct,mg/l,7.9,False,7.9,,AP2232185,CDIFUE21_AB2207723.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,36
000.D,2022-06-20,SO4,ion,umol/l,437.2267332916927,False,42,,AP2232185,CDIFUE21_AB2207723.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,36
000.D,2022-06-20,Si,ion,umol/l,210.0690735597807,False,5.9,,AP2232185,CDIFUE21_AB2207723.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,36
000.D,2022-06-20,pH_field,direct,pH,7.16,False,7.16,,AP2232185,CDIFUE21_AB2207723.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,36
000.D,2022-06-20,pH_lab,direct,pH,7.17,False,7.17,,AP2232185,CDIFUE21_AB2207723.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,36
000.D,2022-06-20,sum_anions_meq_per_l,direct,meq/l,5.15667859616717,False,5.15667859616717,,AP2232185,CDIFUE21_AB2207723.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,36
000.D,2022-06-20,sum_cations_meq_per_l,direct,meq/l,5.30172081715134,False,5.30172081715134,,AP2232185,CDIFUE21_AB2207723.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,36
000.D,2022-06-20,temp_air_degC,direct,degC,25.0,False,25,,AP2232185,CDIFUE21_AB2207723.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,36
000.D,2022-06-20,temp_pH_lab_degC,direct,degC,20.0,False,20,,AP2232185,CDIFUE21_AB2207723.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,36
000.D,2022-06-20,temp_water_field_degC,direct,degC,20.2,False,20.2,,AP2232185,CDIFUE21_AB2207723.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,36
000.D,2022-07-05,Al,ion,umol/l,0.0,True,"<0,02",3.2,AP2235934,CDIFUE21_AB2208552.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,51
000.D,2022-07-05,Ca,ion,umol/l,2345.426418483956,False,94,3.2,AP2235934,CDIFUE21_AB2208552.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,51
000.D,2022-07-05,Cl,ion,umol/l,1748.7941782077678,False,62,3.2,AP2235934,CDIFUE21_AB2208552.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,51
000.D,2022-07-05,DOC,ion,umol/l,774.2902339522105,False,9.3,3.2,AP2235934,CDIFUE21_AB2208552.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,51
000.D,2022-07-05,EC_field_uS_per_cm_25degC,direct,uS/cm,680.0,False,680,3.2,AP2235934,CDIFUE21_AB2208552.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,51
000.D,2022-07-05,EC_lab_uS_per_cm_25degC,direct,uS/cm,704.0,False,704,3.2,AP2235934,CDIFUE21_AB2208552.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,51
000.D,2022-07-05,Fe,ion,umol/l,0.19697376667562,False,0.011,3.2,AP2235934,CDIFUE21_AB2208552.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,51
000.D,2022-07-05,HCO3,ion,umol/l,1786.387400232722,False,109,3.2,AP2235934,CDIFUE21_AB2208552.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,51
000.D,2022-07-05,HCO3_hardness_dH,direct,dH,5.01,False,5.01,3.2,AP2235934,CDIFUE21_AB2208552.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,51
000.D,2022-07-05,K,ion,umol/l,409.2280935086194,False,16,3.2,AP2235934,CDIFUE21_AB2208552.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,51
000.D,2022-07-05,Kb8.2_mmol_per_l,direct,mmol/l,0.26,False,0.26,3.2,AP2235934,CDIFUE21_AB2208552.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,51
000.D,2022-07-05,Ks4.3_mmol_per_l,direct,mmol/l,1.8,False,1.8,3.2,AP2235934,CDIFUE21_AB2208552.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,51
000.D,2022-07-05,Mg,ion,umol/l,576.0131660152232,False,14,3.2,AP2235934,CDIFUE21_AB2208552.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,51
000.D,2022-07-05,NO2,ion,umol/l,0.0,True,"<0,05",3.2,AP2235934,CDIFUE21_AB2208552.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,51
000.D,2022-07-05,NO3,ion,umol/l,1774.0790916715052,False,110,3.2,AP2235934,CDIFUE21_AB2208552.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,51
000.D,2022-07-05,Na,ion,umol/l,478.4688995215312,False,11,3.2,AP2235934,CDIFUE21_AB2208552.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,51
000.D,2022-07-05,O2_mg_per_l,direct,mg/l,8.4,False,8.4,3.2,AP2235934,CDIFUE21_AB2208552.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,51
000.D,2022-07-05,SO4,ion,umol/l,687.0705808869457,False,66,3.2,AP2235934,CDIFUE21_AB2208552.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,51
000.D,2022-07-05,Si,ion,umol/l,238.55301573737808,False,6.7,3.2,AP2235934,CDIFUE21_AB2208552.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,51
000.D,2022-07-05,pH_field,direct,pH,7.04,False,7.04,3.2,AP2235934,CDIFUE21_AB2208552.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,51
000.D,2022-07-05,pH_lab,direct,pH,6.94,False,6.94,3.2,AP2235934,CDIFUE21_AB2208552.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,51
000.D,2022-07-05,sum_anions_meq_per_l,direct,meq/l,6.63255766752817,False,6.63255766752817,3.2,AP2235934,CDIFUE21_AB2208552.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,51
000.D,2022-07-05,sum_cations_meq_per_l,direct,meq/l,6.74012567040911,False,6.74012567040911,3.2,AP2235934,CDIFUE21_AB2208552.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,51
000.D,2022-07-05,temp_air_degC,direct,degC,27.0,False,27,3.2,AP2235934,CDIFUE21_AB2208552.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,51
000.D,2022-07-05,temp_pH_lab_degC,direct,degC,21.2,False,21.2,3.2,AP2235934,CDIFUE21_AB2208552.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,51
000.D,2022-07-05,temp_water_field_degC,direct,degC,21.1,False,21.1,3.2,AP2235934,CDIFUE21_AB2208552.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,51
000.D,2022-07-18,Al,ion,umol/l,0.0,True,"<0,02",2.5,AP2238269,CDIFUE21_AB2209146.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,64
000.D,2022-07-18,Ca,ion,umol/l,2270.572383851489,False,91,2.5,AP2238269,CDIFUE21_AB2209146.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,64
000.D,2022-07-18,Cl,ion,umol/l,1635.968747355654,False,58,2.5,AP2238269,CDIFUE21_AB2209146.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,64
000.D,2022-07-18,DOC,ion,umol/l,832.570144034635,False,10,2.5,AP2238269,CDIFUE21_AB2209146.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,64
000.D,2022-07-18,EC_field_uS_per_cm_25degC,direct,uS/cm,650.0,False,650,2.5,AP2238269,CDIFUE21_AB2209146.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,64
000.D,2022-07-18,EC_lab_uS_per_cm_25degC,direct,uS/cm,649.0,False,649,2.5,AP2238269,CDIFUE21_AB2209146.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,64
000.D,2022-07-18,Fe,ion,umol/l,0.25069388485988,False,0.014,2.5,AP2238269,CDIFUE21_AB2209146.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,64
000.D,2022-07-18,HCO3,ion,umol/l,2605.831161807365,False,159,2.5,AP2238269,CDIFUE21_AB2209146.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,64
000.D,2022-07-18,HCO3_hardness_dH,direct,dH,7.31,False,7.31,2.5,AP2238269,CDIFUE21_AB2209146.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,64
000.D,2022-07-18,K,ion,umol/l,253.20988285845823,False,9.9,2.5,AP2238269,CDIFUE21_AB2209146.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,64
000.D,2022-07-18,Kb8.2_mmol_per_l,direct,mmol/l,0.27,False,0.27,2.5,AP2238269,CDIFUE21_AB2209146.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,64
000.D,2022-07-18,Ks4.3_mmol_per_l,direct,mmol/l,2.6,False,2.6,2.5,AP2238269,CDIFUE21_AB2209146.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,64
000.D,2022-07-18,Mg,ion,umol/l,534.8693684427072,False,13,2.5,AP2238269,CDIFUE21_AB2209146.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,64
000.D,2022-07-18,NO2,ion,umol/l,0.0,True,"<0,05",2.5,AP2238269,CDIFUE21_AB2209146.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,64
000.D,2022-07-18,NO3,ion,umol/l,141.92632733372042,False,8.8,2.5,AP2238269,CDIFUE21_AB2209146.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,64
000.D,2022-07-18,Na,ion,umol/l,739.4519356241844,False,17,2.5,AP2238269,CDIFUE21_AB2209146.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,64
000.D,2022-07-18,O2_mg_per_l,direct,mg/l,8.0,False,8,2.5,AP2238269,CDIFUE21_AB2209146.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,64
000.D,2022-07-18,SO4,ion,umol/l,1145.1176348115762,False,110,2.5,AP2238269,CDIFUE21_AB2209146.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,64
000.D,2022-07-18,Si,ion,umol/l,267.03695791497546,False,7.5,2.5,AP2238269,CDIFUE21_AB2209146.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,64
000.D,2022-07-18,pH_field,direct,pH,7.13,False,7.13,2.5,AP2238269,CDIFUE21_AB2209146.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,64
000.D,2022-07-18,pH_lab,direct,pH,7.13,False,7.13,2.5,AP2238269,CDIFUE21_AB2209146.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,64
000.D,2022-07-18,sum_anions_meq_per_l,direct,meq/l,6.62396234448822,False,6.62396234448822,2.5,AP2238269,CDIFUE21_AB2209146.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,64
000.D,2022-07-18,sum_cations_meq_per_l,direct,meq/l,6.61278800558022,False,6.61278800558022,2.5,AP2238269,CDIFUE21_AB2209146.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,64
000.D,2022-07-18,temp_air_degC,direct,degC,30.0,False,30,2.5,AP2238269,CDIFUE21_AB2209146.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,64
000.D,2022-07-18,temp_pH_lab_degC,direct,degC,21.8,False,21.8,2.5,AP2238269,CDIFUE21_AB2209146.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,64
000.D,2022-07-18,temp_water_field_degC,direct,degC,19.6,False,19.6,2.5,AP2238269,CDIFUE21_AB2209146.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,64
000.D,2022-08-01,Al,ion,umol/l,0.0,True,"<0,02",7.5,AP2241448,CDIFUE21_AB2209902.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,78
000.D,2022-08-01,Ca,ion,umol/l,2744.6479365237788,False,110,7.5,AP2241448,CDIFUE21_AB2209902.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,78
000.D,2022-08-01,Cl,ion,umol/l,2369.3340478943956,False,84,7.5,AP2241448,CDIFUE21_AB2209902.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,78
000.D,2022-08-01,DOC,ion,umol/l,674.3818166680543,False,8.1,7.5,AP2241448,CDIFUE21_AB2209902.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,78
000.D,2022-08-01,EC_field_uS_per_cm_25degC,direct,uS/cm,800.0,False,800,7.5,AP2241448,CDIFUE21_AB2209902.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,78
000.D,2022-08-01,EC_lab_uS_per_cm_25degC,direct,uS/cm,804.0,False,804,7.5,AP2241448,CDIFUE21_AB2209902.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,78
000.D,2022-08-01,Fe,ion,umol/l,0.0,True,"<0,005",7.5,AP2241448,CDIFUE21_AB2209902.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,78
000.D,2022-08-01,HCO3,ion,umol/l,3703.885802317387,False,226,7.5,AP2241448,CDIFUE21_AB2209902.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,78
000.D,2022-08-01,HCO3_hardness_dH,direct,dH,10.4,False,10.4,7.5,AP2241448,CDIFUE21_AB2209902.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,78
000.D,2022-08-01,K,ion,umol/l,120.21075246815695,False,4.7,7.5,AP2241448,CDIFUE21_AB2209902.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,78
000.D,2022-08-01,Kb8.2_mmol_per_l,direct,mmol/l,0.23,False,0.23,7.5,AP2241448,CDIFUE21_AB2209902.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,78
000.D,2022-08-01,Ks4.3_mmol_per_l,direct,mmol/l,3.7,False,3.7,7.5,AP2241448,CDIFUE21_AB2209902.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,78
000.D,2022-08-01,Mg,ion,umol/l,699.444558732771,False,17,7.5,AP2241448,CDIFUE21_AB2209902.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,78
000.D,2022-08-01,NO2,ion,umol/l,0.0,True,"<0,05",7.5,AP2241448,CDIFUE21_AB2209902.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,78
000.D,2022-08-01,NO3,ion,umol/l,16.127991742468225,False,1,7.5,AP2241448,CDIFUE21_AB2209902.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,78
000.D,2022-08-01,Na,ion,umol/l,1522.4010439321444,False,35,7.5,AP2241448,CDIFUE21_AB2209902.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,78
000.D,2022-08-01,O2_mg_per_l,direct,mg/l,7.5,False,7.5,7.5,AP2241448,CDIFUE21_AB2209902.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,78
000.D,2022-08-01,SO4,ion,umol/l,1145.1176348115762,False,110,7.5,AP2241448,CDIFUE21_AB2209902.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,78
000.D,2022-08-01,Si,ion,umol/l,249.23449405397707,False,7,7.5,AP2241448,CDIFUE21_AB2209902.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,78
000.D,2022-08-01,pH_field,direct,pH,7.39,False,7.39,7.5,AP2241448,CDIFUE21_AB2209902.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,78
000.D,2022-08-01,pH_lab,direct,pH,7.47,False,7.47,7.5,AP2241448,CDIFUE21_AB2209902.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,78
000.D,2022-08-01,sum_anions_meq_per_l,direct,meq/l,8.32891091481021,False,8.32891091481021,7.5,AP2241448,CDIFUE21_AB2209902.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,78
000.D,2022-08-01,sum_cations_meq_per_l,direct,meq/l,8.54112068874786,False,8.54112068874786,7.5,AP2241448,CDIFUE21_AB2209902.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,78
000.D,2022-08-01,temp_air_degC,direct,degC,28.0,False,28,7.5,AP2241448,CDIFUE21_AB2209902.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,78
000.D,2022-08-01,temp_pH_lab_degC,direct,degC,24.0,False,24,7.5,AP2241448,CDIFUE21_AB2209902.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,78
000.D,2022-08-01,temp_water_field_degC,direct,degC,20.5,False,20.5,7.5,AP2241448,CDIFUE21_AB2209902.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,78
000.D,2022-08-16,Al,ion,umol/l,0.0,True,"<0,02",2.5,AP2244558,CDIFUE21_AB2210679.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,93
000.D,2022-08-16,Ca,ion,umol/l,3493.188282848445,False,140,2.5,AP2244558,CDIFUE21_AB2210679.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,93
000.D,2022-08-16,Cl,ion,umol/l,3384.762925563422,False,120,2.5,AP2244558,CDIFUE21_AB2210679.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,93
000.D,2022-08-16,DOC,ion,umol/l,807.5930397135959,False,9.7,2.5,AP2244558,CDIFUE21_AB2210679.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,93
000.D,2022-08-16,EC_field_uS_per_cm_25degC,direct,uS/cm,1040.0,False,1040,2.5,AP2244558,CDIFUE21_AB2210679.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,93
000.D,2022-08-16,EC_lab_uS_per_cm_25degC,direct,uS/cm,1029.0,False,1029,2.5,AP2244558,CDIFUE21_AB2210679.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,93
000.D,2022-08-16,Fe,ion,umol/l,0.0,True,"<0,005",2.5,AP2244558,CDIFUE21_AB2210679.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,93
000.D,2022-08-16,HCO3,ion,umol/l,4851.1070685218865,False,296,2.5,AP2244558,CDIFUE21_AB2210679.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,93
000.D,2022-08-16,HCO3_hardness_dH,direct,dH,13.6,False,13.6,2.5,AP2244558,CDIFUE21_AB2210679.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,93
000.D,2022-08-16,K,ion,umol/l,28.134431428717583,False,1.1,2.5,AP2244558,CDIFUE21_AB2210679.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,93
000.D,2022-08-16,Kb8.2_mmol_per_l,direct,mmol/l,0.34,False,0.34,2.5,AP2244558,CDIFUE21_AB2210679.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,93
000.D,2022-08-16,Ks4.3_mmol_per_l,direct,mmol/l,4.9,False,4.9,2.5,AP2244558,CDIFUE21_AB2210679.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,93
000.D,2022-08-16,Mg,ion,umol/l,822.8759514503189,False,20,2.5,AP2244558,CDIFUE21_AB2210679.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,93
000.D,2022-08-16,NO2,ion,umol/l,0.0,True,"<0,05",2.5,AP2244558,CDIFUE21_AB2210679.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,93
000.D,2022-08-16,NO3,ion,umol/l,7.902715953809432,False,0.49,2.5,AP2244558,CDIFUE21_AB2210679.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,93
000.D,2022-08-16,Na,ion,umol/l,2392.3444976076557,False,55,2.5,AP2244558,CDIFUE21_AB2210679.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,93
000.D,2022-08-16,O2_mg_per_l,direct,mg/l,6.2,False,6.2,2.5,AP2244558,CDIFUE21_AB2210679.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,93
000.D,2022-08-16,SO4,ion,umol/l,1353.3208411409537,False,130,2.5,AP2244558,CDIFUE21_AB2210679.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,93
000.D,2022-08-16,Si,ion,umol/l,242.1135085095777,False,6.8,2.5,AP2244558,CDIFUE21_AB2210679.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,93
000.D,2022-08-16,pH_field,direct,pH,7.35,False,7.35,2.5,AP2244558,CDIFUE21_AB2210679.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,93
000.D,2022-08-16,pH_lab,direct,pH,7.47,False,7.47,2.5,AP2244558,CDIFUE21_AB2210679.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,93
000.D,2022-08-16,sum_anions_meq_per_l,direct,meq/l,10.8989772656741,False,10.8989772656741,2.5,AP2244558,CDIFUE21_AB2210679.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,93
000.D,2022-08-16,sum_cations_meq_per_l,direct,meq/l,11.0655278751329,False,11.0655278751329,2.5,AP2244558,CDIFUE21_AB2210679.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,93
000.D,2022-08-16,temp_air_degC,direct,degC,28.0,False,28,2.5,AP2244558,CDIFUE21_AB2210679.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,93
000.D,2022-08-16,temp_pH_lab_degC,direct,degC,21.4,False,21.4,2.5,AP2244558,CDIFUE21_AB2210679.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,93
000.D,2022-08-16,temp_water_field_degC,direct,degC,19.8,False,19.8,2.5,AP2244558,CDIFUE21_AB2210679.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,93
000.D,2022-08-30,Al,ion,umol/l,0.0,True,"<0,02",39.0,AP2246951,CDIFUE21_AB2211254.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,107
000.D,2022-08-30,Ca,ion,umol/l,3992.2151803982233,False,160,39.0,AP2246951,CDIFUE21_AB2211254.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,107
000.D,2022-08-30,Cl,ion,umol/l,4230.953656954277,False,150,39.0,AP2246951,CDIFUE21_AB2211254.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,107
000.D,2022-08-30,DOC,ion,umol/l,832.570144034635,False,10,39.0,AP2246951,CDIFUE21_AB2211254.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,107
000.D,2022-08-30,EC_field_uS_per_cm_25degC,direct,uS/cm,1218.0,False,1218,39.0,AP2246951,CDIFUE21_AB2211254.xlsx,000,000,Control,FUERTH2022,False,2022,2022-05-15,107
