variant,treatment,treatment_label,treatment_group,treatment_group_label,soil,soil_name,sensor,phase,experiment_start_date,date,days,TA_umol_per_l,sampling_interval_days,rain_interval_mm,temp_mean_interval_C,rain_interval_onsite_mm,temp_mean_interval_onsite_C,TA_flux_mmol_per_m2_pumped,TA_cum_mmol_per_m2_pumped,TA_CO2_t_per_ha_per_yr_pumped,TA_CO2cum_t_per_ha_pumped,TA_flux_mmol_per_m2_avgBD,TA_cum_mmol_per_m2_avgBD,TA_CO2_t_per_ha_per_yr_avgBD,TA_CO2cum_t_per_ha_avgBD,TA_flux_mmol_per_m2_dumpmodel,TA_cum_mmol_per_m2_dumpmodel,TA_CO2_t_per_ha_per_yr_dumpmodel,TA_CO2cum_t_per_ha_dumpmodel
200.B,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-06-20,36,1999.4427782421292,36.0,39.099999999999994,17.861111111111114,37.2,,4.026577104289195,4.026577104289195,0.0179789880579493,0.0017720563178266,4.026577104289195,4.026577104289195,0.0179789880579493,0.0017720563178266,4.026577104289195,4.026577104289195,0.0179789880579493,0.0017720563178266
200.B,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-07-05,51,2179.7204057885506,15.0,8.4,21.12666666666667,13.4,,4.026577104289195,8.05315420857839,0.0431495713390784,0.0035441126356532,4.026577104289195,8.05315420857839,0.0431495713390784,0.0035441126356532,4.026577104289195,8.05315420857839,0.0431495713390784,0.0035441126356532
200.B,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-07-18,64,2982.775292131701,13.0,5.1,18.661538461538463,3.1999999999999997,,47.75379162279817,55.80694583137656,0.5904678183242318,0.0245600787909305,47.75379162279817,55.80694583137656,0.5904678183242318,0.0245600787909305,47.75379162279817,55.80694583137656,0.5904678183242318,0.0245600787909305
200.B,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-08-01,78,3654.719176622909,14.0,8.1,22.73571428571429,8.0,,153.03011330687053,208.8370591382471,1.7570357137104886,0.0919071013561511,153.03011330687053,208.8370591382471,1.7570357137104886,0.0919071013561511,153.03011330687053,208.8370591382471,1.7570357137104886,0.0919071013561511
200.B,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-08-16,93,4752.773817132929,15.0,2.4,22.246666666666663,2.8000000000000007,,29.265848627665815,238.1029077659129,0.313618438304079,0.1047867086787006,29.265848627665815,238.1029077659129,0.313618438304079,0.1047867086787006,29.265848627665815,238.1029077659129,0.313618438304079,0.1047867086787006
200.B,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-08-30,107,5604.995329170559,14.0,77.0,20.00714285714286,29.000000000000004,,676.4649535205847,914.5678612864976,7.766922841034125,0.4024921700735747,676.4649535205847,914.5678612864976,7.766922841034125,0.4024921700735747,676.4649535205847,914.5678612864976,7.766922841034125,0.4024921700735747
200.B,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-09-13,121,5309.995575003687,14.0,34.8,17.264285714285716,21.4,,45.775823922445575,960.3436852089432,0.5255812448820084,0.4226376524236038,45.775823922445575,960.3436852089432,0.5255812448820084,0.4226376524236038,45.775823922445575,960.3436852089432,0.5255812448820084,0.4226376524236038
200.B,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-10-11,149,4654.440565743973,28.0,82.9,10.832142857142856,76.6,,97.44518425818664,1057.78886946713,0.5594149581768821,0.4655223035637891,97.44518425818664,1057.78886946713,0.5594149581768821,0.4655223035637891,97.44518425818664,1057.78886946713,0.5594149581768821,0.4655223035637891
200.B,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-11-15,184,4211.940934493666,35.0,39.5,11.151428571428571,36.6,,103.74238754910506,1161.5312570162348,0.4764528392757537,0.5111782909002748,103.74238754910506,1161.5312570162348,0.4764528392757537,0.5111782909002748,103.74238754910506,1161.5312570162348,0.4764528392757537,0.5111782909002748
200.B,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-12-12,211,3212.219545372601,27.0,44.30000000000001,2.8000000000000003,39.0,,146.3696098260914,1307.9008668423262,0.8714026492648205,0.5755940924886392,146.3696098260914,1307.9008668423262,0.8714026492648205,0.5755940924886392,146.3696098260914,1307.9008668423262,0.8714026492648205,0.5755940924886392
200.B,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-01-17,247,2999.164167363194,36.0,64.39999999999999,4.558333333333334,47.2,,177.29049265201144,1485.1913594943378,0.7916161959951239,0.6536178653998631,177.29049265201144,1485.1913594943378,0.7916161959951239,0.6536178653998631,177.29049265201144,1485.1913594943378,0.7916161959951239,0.6536178653998631
200.B,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-02-14,275,2786.1087893537865,28.0,37.0,0.2178571428571428,8.199999999999996,,109.7973907134497,1594.9887502077877,0.6303267134387404,0.7019385990789452,109.7973907134497,1594.9887502077877,0.6303267134387404,0.7019385990789452,109.7973907134497,1594.9887502077877,0.6303267134387404,0.7019385990789452
200.B,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-03-13,302,2523.886785649901,27.0,50.099999999999994,4.725925925925925,32.2,,62.16469915393845,1657.153449361726,0.3700937892630513,0.7292966615296019,62.16469915393845,1657.153449361726,0.3700937892630513,0.7292966615296019,62.16469915393845,1657.153449361726,0.3700937892630513,0.7292966615296019
200.B,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-04-17,337,2736.942163659308,35.0,57.99999999999999,7.462857142857144,39.400000000000006,,101.11855284455572,1758.2720022062815,0.4644024756364838,0.7737979254509624,101.11855284455572,1758.2720022062815,0.4644024756364838,0.7737979254509624,101.11855284455572,1758.2720022062815,0.4644024756364838,0.7737979254509624
200.B,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-05-16,366,3261.386171067079,29.0,62.2,11.820689655172414,29.6,,24.09891259409172,1782.3709148003734,0.1335768425689907,0.7844036158944963,24.09891259409172,1782.3709148003734,0.1335768425689907,0.7844036158944963,24.09891259409172,1782.3709148003734,0.1335768425689907,0.7844036158944963
200.B,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-06-20,401,2917.2197912057295,35.0,62.6,17.525714285714287,14.8,,22.992865349404763,1805.363780149778,0.1055982635219725,0.7945225460061157,22.992865349404763,1805.363780149778,0.1055982635219725,0.7945225460061157,22.992865349404763,1805.363780149778,0.1055982635219725,0.7945225460061157
200.B,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-09-12,485,4195.552059262172,84.0,280.0,19.81785714285714,65.6,,77.50404050361155,1882.8678206533896,0.1483121678679388,0.8286312991913501,77.50404050361155,1882.8678206533896,0.1483121678679388,0.8286312991913501,77.50404050361155,1882.8678206533896,0.1483121678679388,0.8286312991913501
200.B,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-12-05,569,2851.664290279758,84.0,153.9,9.974999999999998,107.2,,217.73791378983373,2100.6057344432234,0.4166644966039908,0.924455577671118,217.73791378983373,2100.6057344432234,0.4166644966039908,0.924455577671118,217.73791378983373,2100.6057344432234,0.4166644966039908,0.924455577671118
200.B,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2024-05-16,732,3081.1085435206583,163.0,269.5,7.470552147239263,185.4,,645.0596704415171,2745.6654048847404,0.6361272660163976,1.2083398880357252,645.0596704415171,2745.6654048847404,0.6361272660163976,1.2083398880357252,1191.4631559919785,3292.068890435202,1.1749644795832284,1.4488065979916278
200.B,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2024-08-29,837,3884.163429863808,105.0,241.1,19.176190476190477,92.3,21.283783783783782,306.14095998926564,3051.8063648740062,0.4686664504626868,1.3430694631174014,306.14095998926564,3051.8063648740062,0.4686664504626868,1.3430694631174014,306.14095998926564,3598.2098504244677,0.4686664504626868,1.583536173073304
200.B,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2024-12-10,940,3638.330301391415,103.0,215.9,10.216504854368932,199.4,10.33883495145631,403.26321074535383,3455.06957561936,0.6293367657163207,1.520541569534324,403.26321074535383,3455.06957561936,0.6293367657163207,1.520541569534324,403.26321074535383,4001.4730611698214,0.6293367657163207,1.7610082794902266
200.B,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2025-02-19,1011,2917.2197912057295,71.0,80.10000000000001,1.3169014084507042,58.400000000000006,1.4070422535211269,226.33601828320317,3681.405593902563,0.5124211511134449,1.6201497878205788,226.33601828320317,3681.405593902563,0.5124211511134449,1.6201497878205788,226.33601828320317,4227.809079453024,0.5124211511134449,1.8606164977764816
200.C,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-06-20,36,2507.497910418408,36.0,39.099999999999994,17.861111111111114,37.2,,15.541174788484614,15.541174788484614,0.0693925854868221,0.0068395156126641,15.541174788484614,15.541174788484614,0.0693925854868221,0.0068395156126641,15.541174788484614,15.541174788484614,0.0693925854868221,0.0068395156126641
200.C,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-07-05,51,2523.886785649901,15.0,8.4,21.12666666666667,13.4,,15.541174788484613,31.08234957696923,0.1665422051683731,0.0136790312253283,15.541174788484613,31.08234957696923,0.1665422051683731,0.0136790312253283,15.541174788484613,31.08234957696923,0.1665422051683731,0.0136790312253283
200.C,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-07-18,64,3556.3859252339507,13.0,5.1,18.661538461538463,3.1999999999999997,,21.89892811104649,52.98127768801571,0.2707766622492778,0.0233165304977188,21.89892811104649,52.98127768801571,0.2707766622492778,0.0233165304977188,21.89892811104649,52.98127768801571,0.2707766622492778,0.0233165304977188
200.C,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-08-01,78,4195.552059262172,14.0,8.1,22.73571428571429,8.0,,46.502424302166936,99.48370199018264,0.5339238043245801,0.0437817824088594,46.502424302166936,99.48370199018264,0.5339238043245801,0.0437817824088594,46.502424302166936,99.48370199018264,0.5339238043245801,0.0437817824088594
200.C,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-08-16,93,4408.607437271579,15.0,2.4,22.246666666666663,2.8000000000000007,,27.146597520145196,126.63029951032784,0.290908137599301,0.0557287285115001,27.146597520145196,126.63029951032784,0.290908137599301,0.0557287285115001,27.146597520145196,126.63029951032784,0.290908137599301,0.0557287285115001
200.C,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-08-30,107,4588.885064818001,14.0,77.0,20.00714285714286,29.000000000000004,,463.4095755111775,590.0398750215053,5.32069902226231,0.2596706485982142,463.4095755111775,590.0398750215053,5.32069902226231,0.2596706485982142,463.4095755111775,590.0398750215053,5.32069902226231,0.2596706485982142
200.C,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-09-13,121,5490.273202550108,14.0,34.8,17.264285714285716,21.4,,81.13704240221834,671.1769174237237,0.9315858044204912,0.2953782495890065,81.13704240221834,671.1769174237237,0.9315858044204912,0.2953782495890065,81.13704240221834,671.1769174237237,0.9315858044204912,0.2953782495890065
200.C,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-10-11,149,5031.384696068309,28.0,82.9,10.832142857142856,76.6,,117.72944485874122,788.9063622824649,0.6758631837294435,0.3471898009768899,117.72944485874122,788.9063622824649,0.6758631837294435,0.3471898009768899,117.72944485874122,788.9063622824649,0.6758631837294435,0.3471898009768899
200.C,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-11-15,184,4785.551567595916,35.0,39.5,11.151428571428571,36.6,,94.2965826127274,883.2029448951923,0.4330715301743816,0.3886887840189251,94.2965826127274,883.2029448951923,0.4330715301743816,0.3886887840189251,94.2965826127274,883.2029448951923,0.4330715301743816,0.3886887840189251
200.C,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-12-12,211,3490.8304243079797,27.0,44.30000000000001,2.8000000000000003,39.0,,163.36398537401874,1046.566930269211,0.9725776397062132,0.4605836403421771,163.36398537401874,1046.566930269211,0.9725776397062132,0.4605836403421771,163.36398537401874,1046.566930269211,0.9725776397062132,0.4605836403421771
200.C,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-01-17,247,3031.941917826179,36.0,64.39999999999999,4.558333333333334,47.2,,171.76025642857667,1218.3271866977875,0.7669232499907223,0.5361736115938294,171.76025642857667,1218.3271866977875,0.7669232499907223,0.5361736115938294,171.76025642857667,1218.3271866977875,0.7669232499907223,0.5361736115938294
200.C,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-02-14,275,2966.386416900208,28.0,37.0,0.2178571428571428,8.199999999999996,,116.90192775961413,1335.229114457402,0.6711125596024236,0.587620980981558,116.90192775961413,1335.229114457402,0.6711125596024236,0.587620980981558,116.90192775961413,1335.229114457402,0.6711125596024236,0.587620980981558
200.C,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-03-13,302,2687.7755379648293,27.0,50.099999999999994,4.725925925925925,32.2,,79.44164151620184,1414.6707559736035,0.472951024201094,0.6225824529964232,79.44164151620184,1414.6707559736035,0.472951024201094,0.6225824529964232,79.44164151620184,1414.6707559736035,0.472951024201094,0.6225824529964232
200.C,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-04-17,337,2999.164167363194,35.0,57.99999999999999,7.462857142857144,39.400000000000006,,103.41945404700668,1518.0902100206104,0.4749697175970743,0.6680963205279704,103.41945404700668,1518.0902100206104,0.4749697175970743,0.6680963205279704,103.41945404700668,1518.0902100206104,0.4749697175970743,0.6680963205279704
200.C,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-05-16,366,3392.4971729190224,29.0,62.2,11.820689655172414,29.6,,25.067713100386865,1543.157923120997,0.138946765888347,0.6791283703863196,25.067713100386865,1543.157923120997,0.138946765888347,0.6791283703863196,25.067713100386865,1543.157923120997,0.138946765888347,0.6791283703863196
200.C,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-06-20,401,2917.2197912057295,35.0,62.6,17.525714285714287,14.8,,20.11875718072917,1563.2766803017264,0.0923984805817259,0.6879824342339868,20.11875718072917,1563.2766803017264,0.0923984805817259,0.6879824342339868,20.11875718072917,1563.2766803017264,0.0923984805817259,0.6879824342339868
200.C,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-09-12,485,4162.774308799187,84.0,280.0,19.81785714285714,65.6,,102.53138691623612,1665.8080672179624,0.1962046387419608,0.733105472301953,102.53138691623612,1665.8080672179624,0.1962046387419608,0.733105472301953,102.53138691623612,1665.8080672179624,0.1962046387419608,0.733105472301953
200.C,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-12-05,569,2917.2197912057295,84.0,153.9,9.974999999999998,107.2,,194.00230138560264,1859.8103686035652,0.3712438951944345,0.8184839451187429,194.00230138560264,1859.8103686035652,0.3712438951944345,0.8184839451187429,194.00230138560264,1859.8103686035652,0.3712438951944345,0.8184839451187429
200.C,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2024-05-16,732,2999.164167363194,163.0,269.5,7.470552147239263,185.4,,620.5167242820401,2480.3270928856055,0.6119241760453105,1.091567150308026,620.5167242820401,2480.3270928856055,0.6119241760453105,1.091567150308026,1159.775306098575,3019.58567470214,1.1437154242751637,1.3288894595796643
200.C,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2024-08-29,837,3949.71893078978,105.0,241.1,19.176190476190477,92.3,21.283783783783782,291.8511525214123,2772.1782454070176,0.446790405702166,1.2200079240211743,291.8511525214123,2772.1782454070176,0.446790405702166,1.2200079240211743,291.8511525214123,3311.4368272235524,0.446790405702166,1.457330233292813
200.C,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2024-12-10,940,4162.774308799187,103.0,215.9,10.216504854368932,199.4,10.33883495145631,492.15065719793336,3264.328902604951,0.7680554402015398,1.4365985067474127,492.15065719793336,3264.328902604951,0.7680554402015398,1.4365985067474127,492.15065719793336,3803.587484421486,0.7680554402015398,1.6739208160190515
200.C,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2025-02-19,1011,3179.441794909615,71.0,80.10000000000001,1.3169014084507042,58.400000000000006,1.4070422535211269,238.84969148951535,3503.1785940944665,0.5407519085318804,1.5417138674750337,238.84969148951535,3503.1785940944665,0.5407519085318804,1.5417138674750337,238.84969148951535,4042.4371759110018,0.5407519085318804,1.7790361767466725
200.D,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-06-20,36,1599.5542225937031,36.0,39.099999999999994,17.861111111111114,37.2,,13.558363085600549,13.558363085600549,0.0605391730215943,0.0059669000103419,13.558363085600549,13.558363085600549,0.0605391730215943,0.0059669000103419,13.558363085600549,13.558363085600549,0.0605391730215943,0.0059669000103419
200.D,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-07-05,51,1529.082059098284,15.0,8.4,21.12666666666667,13.4,,13.558363085600549,27.116726171201098,0.1452940152518263,0.0119338000206838,13.558363085600549,27.116726171201098,0.1452940152518263,0.0119338000206838,13.558363085600549,27.116726171201098,0.1452940152518263,0.0119338000206838
200.D,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-07-18,64,3130.275169215137,13.0,5.1,18.661538461538463,3.1999999999999997,,23.13011208779658,50.24683825899767,0.2860000506337995,0.0221131310494022,23.13011208779658,50.24683825899767,0.2860000506337995,0.0221131310494022,23.13011208779658,50.24683825899767,0.2860000506337995,0.0221131310494022
200.D,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-08-01,78,3769.441303243358,14.0,8.1,22.73571428571429,8.0,,207.0407415328248,257.2875797918225,2.377165965608308,0.1132296909905831,207.0407415328248,257.2875797918225,2.377165965608308,0.1132296909905831,207.0407415328248,257.2875797918225,2.377165965608308,0.1132296909905831
200.D,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-08-16,93,4703.607191438452,15.0,2.4,22.246666666666663,2.8000000000000007,,28.963098469448596,286.2506782612711,0.310374109631968,0.1259760609960027,28.963098469448596,286.2506782612711,0.310374109631968,0.1259760609960027,28.963098469448596,286.2506782612711,0.310374109631968,0.1259760609960027
200.D,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-08-30,107,5490.273202550108,14.0,77.0,20.00714285714286,29.000000000000004,,486.8222544133101,773.0729326745811,5.589514826522946,0.3402216669407564,486.8222544133101,773.0729326745811,5.589514826522946,0.3402216669407564,486.8222544133101,773.0729326745811,5.589514826522946,0.3402216669407564
200.D,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-09-13,121,5064.162446531294,14.0,34.8,17.264285714285716,21.4,,149.67967822259982,922.7526108971812,1.718567245169742,0.4060941965297404,149.67967822259982,922.7526108971812,1.718567245169742,0.4060941965297404,149.67967822259982,922.7526108971812,1.718567245169742,0.4060941965297404
200.D,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-10-11,149,4982.2180703738295,28.0,82.9,10.832142857142856,76.6,,128.8504673372542,1051.603078234435,0.7397069372413453,0.4627999987001925,128.8504673372542,1051.603078234435,0.7397069372413453,0.4627999987001925,128.8504673372542,1051.603078234435,0.7397069372413453,0.4627999987001925
200.D,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-11-15,184,4474.162938197552,35.0,39.5,11.151428571428571,36.6,,99.18095183196542,1150.7840300664006,0.4555037455644073,0.5064485437919223,99.18095183196542,1150.7840300664006,0.4555037455644073,0.5064485437919223,99.18095183196542,1150.7840300664006,0.4555037455644073,0.5064485437919223
200.D,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-12-12,211,3261.386171067079,27.0,44.30000000000001,2.8000000000000003,39.0,,144.5934755645503,1295.377505630951,0.8608285410001619,0.5700826864531252,144.5934755645503,1295.377505630951,0.8608285410001619,0.5700826864531252,144.5934755645503,1295.377505630951,0.8608285410001619,0.5700826864531252
200.D,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-01-17,247,2966.386416900208,36.0,64.39999999999999,4.558333333333334,47.2,,175.35289163942116,1470.730397270372,0.7829646528694941,0.6472537405347181,175.35289163942116,1470.730397270372,0.7829646528694941,0.6472537405347181,175.35289163942116,1470.730397270372,0.7829646528694941,0.6472537405347181
200.D,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-02-14,275,2884.442040742744,28.0,37.0,0.2178571428571428,8.199999999999996,,120.7771297847947,1591.5075270551667,0.6933593847826144,0.7004065475817083,120.7771297847947,1591.5075270551667,0.6933593847826144,0.7004065475817083,120.7771297847947,1591.5075270551667,0.6933593847826144,0.7004065475817083
200.D,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-03-13,302,2605.831161807365,27.0,50.099999999999994,4.725925925925925,32.2,,77.01964025046398,1668.5271673056309,0.4585317856583777,0.734302121059535,77.01964025046398,1668.5271673056309,0.4585317856583777,0.734302121059535,77.01964025046398,1668.5271673056309,0.4585317856583777,0.734302121059535
200.D,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-04-17,337,2966.386416900208,35.0,57.99999999999999,7.462857142857144,39.400000000000006,,94.98281630468644,1763.5099836103172,0.4362231637415752,0.7761031086870644,94.98281630468644,1763.5099836103172,0.4362231637415752,0.7761031086870644,94.98281630468644,1763.5099836103172,0.4362231637415752,0.7761031086870644
200.D,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-05-16,366,3081.1085435206583,29.0,62.2,11.820689655172414,29.6,,22.766811897935895,1786.2767955082531,0.1261931980048756,0.7861225549352271,22.766811897935895,1786.2767955082531,0.1261931980048756,0.7861225549352271,22.766811897935895,1786.2767955082531,0.1261931980048756,0.7861225549352271
200.D,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-06-20,401,,35.0,62.6,17.525714285714287,14.8,,,,,,,,,,,,,
200.D,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-09-12,485,4851.1070685218865,84.0,280.0,19.81785714285714,65.6,,89.61404683230086,1875.890842340554,0.1714859440973043,0.8255608008056543,89.61404683230086,1875.890842340554,0.1714859440973043,0.8255608008056543,89.61404683230086,1875.890842340554,0.1714859440973043,0.8255608008056543
200.D,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-12-05,569,3146.6640444466293,84.0,153.9,9.974999999999998,107.2,,248.01292961155696,2123.903771952111,0.4745989371774045,0.9347088109984044,248.01292961155696,2123.903771952111,0.4745989371774045,0.9347088109984044,248.01292961155696,2123.903771952111,0.4745989371774045,0.9347088109984044
200.D,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2024-05-16,732,3113.8862939836436,163.0,269.5,7.470552147239263,185.4,,636.5826660114345,2760.4864379635455,0.6277676461250681,1.2148624764833766,636.5826660114345,2760.4864379635455,0.6277676461250681,1.2148624764833766,1181.12928392483,3305.033055876941,1.1647737048585598,1.454511997560883
200.D,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2024-08-29,837,3916.941180326794,105.0,241.1,19.176190476190477,92.3,21.283783783783782,241.19095937972872,3001.677397343274,0.3692355012545562,1.3210082057968011,241.19095937972872,3001.677397343274,0.3692355012545562,1.3210082057968011,241.19095937972872,3546.2240152566696,0.3692355012545562,1.5606577268743076
200.D,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2024-12-10,940,3900.552305095301,103.0,215.9,10.216504854368932,199.4,10.33883495145631,384.290867497074,3385.968264840348,0.5997283292912287,1.4901307736735887,384.290867497074,3385.968264840348,0.5997283292912287,1.4901307736735887,384.290867497074,3930.514882753744,0.5997283292912287,1.729780294751095
200.D,200,200 t/ha,200,200 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2025-02-19,1011,3015.5530425946868,71.0,80.10000000000001,1.3169014084507042,58.400000000000006,1.4070422535211269,241.39279281854016,3627.361057658888,0.546509449555627,1.5963653278651,241.39279281854016,3627.361057658888,0.546509449555627,1.5963653278651,241.39279281854016,4171.907675572284,0.546509449555627,1.8360148489426065
400.A,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-06-20,36,1599.5542225937031,36.0,39.099999999999994,17.861111111111114,37.2,,5.946013107386449,5.946013107386449,0.0265494229667763,0.0026167809084297,7.786363164327867,7.786363164327867,0.034766732815618,0.003426700564989,5.946013107386449,5.946013107386449,0.0265494229667763,0.0026167809084297
400.A,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-07-05,51,1609.3875477325992,15.0,8.4,21.12666666666667,13.4,,5.946013107386449,11.892026214772898,0.0637186151202632,0.0052335618168594,8.258351538036736,16.0447147023646,0.0884980765559212,0.0070611184933636,5.946013107386449,11.892026214772898,0.0637186151202632,0.0052335618168594
400.A,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-07-18,64,2802.4976645852794,13.0,5.1,18.661538461538463,3.1999999999999997,,34.51351803676452,46.40554425153742,0.4267540022546223,0.0204226159696591,30.717031052720422,46.76174575508502,0.3798110620066137,0.0205793766893553,34.51351803676452,46.40554425153742,0.4267540022546223,0.0204226159696591
400.A,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-08-01,78,3507.219299539473,14.0,8.1,22.73571428571429,8.0,,36.281578960753166,82.68712321229059,0.4165718014990734,0.0363897760544969,59.89340018917982,106.65514594426485,0.6876740850143434,0.0469378631786115,70.83546368527998,117.2410079368174,0.81330685054581,0.0515965951829139
