date,soil_moisture_30cm_pct,soil_moisture_60cm_pct,soil_temp_30cm_C,soil_ec_30cm,soil_ec_60cm,soil_ph_30cm,soil_ph_60cm,soil_co2_ppm,tank_air_co2_ppm,ambient_co2_ppm
2025-08-06,22.25698795180723,22.608224747474754,,111.9939759036145,98.62503607503608,3.878751095370235,5.3292060232270995,,10000.0,610.0209580838323
2025-08-13,20.92392857142856,21.4991740468367,,90.67857142857143,89.69087171195604,4.0403738950670025,5.575591130756795,,10000.0,644.1389728096676
2025-08-20,18.34908496732026,20.43935508935508,,67.27450980392157,81.57839382839383,3.98984131883962,6.460581058726234,,8796.76282051282,544.3387096774194
2025-08-27,17.03754098360656,20.43601797990482,,58.60655737704918,83.72964040190377,3.974655737704919,6.4385080645161255,,7101.868852459016,570.0655737704918
2025-09-03,,,,,,,6.395960264900657,,,
2025-09-10,,,,,,,6.433,,,
2025-09-17,,,,,,,6.345,,,
2025-09-24,,,,,,,6.367272727272728,,,
2025-10-01,,,,,,,6.355,,,
2025-10-15,,,,,,,6.239999999999999,,,
2025-10-22,22.20211538461539,23.987193450114248,,83.25,93.60105674028941,4.12581166056166,6.33545216251639,,,528.0195121951219
2025-10-29,23.21329341317367,24.811528973035,,90.35928143712574,97.19018932874354,4.128802395209579,6.3231925434844545,,,548.4580838323353
2025-11-05,23.16335365853659,24.95988023952098,,89.88414634146342,96.76047904191618,4.102904222952422,6.32312499999999,,,588.6465256797583
2025-11-12,22.72219512195121,24.80097524243316,,85.47560975609755,93.81020423156039,4.092981745162464,6.315694147419442,,,614.2990936555891
2025-11-19,22.58646706586823,24.807861445783136,,81.69461077844312,91.64156626506025,4.069716787673282,6.290344234079155,,,570.4072948328268
2025-11-26,23.13024242424246,25.15156740091247,,79.0969696969697,87.9041381522669,3.97741967147955,6.187300812387957,,,586.0181818181818
2025-12-03,23.45353293413173,25.2347305389222,,81.83233532934132,87.51497005988024,4.00433543698604,6.164878787878769,,,568.2708333333334
2025-12-10,23.76455089820359,25.24513792102205,,85.17964071856288,88.43510452961672,4.058564975613881,6.073192953632708,,,626.0581039755351
2025-12-17,23.14395209580842,24.92412121212124,,81.1497005988024,91.04848484848485,4.0641496940141515,5.960251496784675,,,605.2102102102102
2025-12-24,22.92927272727273,24.71910179640716,,76.71515151515152,87.5688622754491,3.9960150124306733,5.6868524754277345,,,577.8187311178248
2025-12-30,22.88957983193278,24.59554621848741,,73.85714285714286,84.1344537815126,3.98128276951806,5.07788745878098,,,551.3771186440678
